CO_IES;NO;NE;CO;SUL;SE;CO_TURNO_ALUNO;CO_TURNO_MATUTINO;CO_TURNO_VESPERTINO;CO_TURNO_NOTURNO;CO_TURNO_INTEGRAL;CO_TURNO_N_INF;CO_ALUNO;CO_ALUNO_SITUACAO;CO_ALUNO_EVASAO;CO_ALUNO_FORMADO;NO_EVENTO;EVENTO;CO_ALUNO_CEN;CO_COR_RACA_ALUNO;IN_SEXO_ALUNO;NU_IDADE_ALUNO;IN_ALUNO_DEFICIENCIA;IN_DEF_AUDITIVA;IN_DEF_FISICA;IN_DEF_MENTAL;IN_DEF_MULTIPLA;IN_SURDEZ;IN_SURDOCEGUEIRA;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_ATIVIDADE_COMPLEMENTAR;IN_RESERVA_VAGAS;IN_ING_CONVENIO_PECG;IN_RESERVA_ETNICO;IN_RESERVA_DEFICIENCIA;IN_RESERVA_ENSINO_PUBLICO;IN_RESERVA_RENDA_FAMILIAR;IN_RESERVA_OUTROS;IN_APOIO_SOCIAL;IN_APOIO_ALIMENTACAO;IN_APOIO_BOLSA_PERMANENCIA;IN_APOIO_BOLSA_TRABALHO;IN_APOIO_MATERIAL_DIDATICO;IN_APOIO_MORADIA;IN_APOIO_TRANSPORTE;IN_ATIV_ESTAG_N_OBRIG_NAO_REM;IN_ATIV_EXTENSAO_NAO_REM;IN_ATIV_MONITORIA_NAO_REM;IN_ATIV_PESQUISA_NAO_REM;IN_ATIV_ESTAG_N_OBRIG_REM;IN_ATIV_EXTENSAO_REM;IN_ATIV_MONITORIA_REM;IN_ATIV_PESQUISA_REM;ANO_INGRESSO;ANO_BASE;TEMPO;IN_DEF_SUPERDOTACAO;IN_TGD_AUTISMO_INFANTIL;IN_TGD_SINDROME_ASPERGER;IN_TGD_SINDROME_RETT;IN_TGD_TRANSTOR_DESINTEGRATIVO;T1;T2;T3;T4;T5;T6;T7;T8;T9
572;0;0;0;0;1;4;0;0;0;1;0;400013990380;6;0;1;Formado;1;1;1;1;23;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2012;2016;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
572;0;0;0;0;1;4;0;0;0;1;0;400013990387;5;1;0;Evadido;1;1;1;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2016;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
572;0;0;0;0;1;4;0;0;0;1;0;400015555490;4;1;0;Evadido;1;1;1;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
572;0;0;0;0;1;4;0;0;0;1;0;400015555499;6;0;1;Formado;1;1;2;1;21;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
572;0;0;0;0;1;4;0;0;0;1;0;400015555508;6;0;1;Formado;1;1;0;1;22;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
572;0;0;0;0;1;4;0;0;0;1;0;400015555509;4;1;0;Evadido;1;1;0;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
572;0;0;0;0;1;4;0;0;0;1;0;400015555513;6;0;1;Formado;1;1;0;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
572;0;0;0;0;1;4;0;0;0;1;0;400015555531;6;0;1;Formado;1;1;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
572;0;0;0;0;1;4;0;0;0;1;0;400015555537;4;1;0;Evadido;1;1;0;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
572;0;0;0;0;1;4;0;0;0;1;0;400015555540;4;1;0;Evadido;1;1;0;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
572;0;0;0;0;1;4;0;0;0;1;0;400015555541;4;1;0;Evadido;1;1;0;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
572;0;0;0;0;1;4;0;0;0;1;0;400017542119;4;1;0;Evadido;1;1;0;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2016;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
573;0;0;0;0;1;1;1;0;0;0;0;400008944100;4;1;0;Evadido;1;1;3;1;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2016;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0
573;0;0;0;0;1;1;1;0;0;0;0;400015041475;4;1;0;Evadido;1;1;3;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2016;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400002025295;4;1;0;Evadido;1;1;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400002642652;4;1;0;Evadido;1;1;0;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400004180823;6;0;1;Formado;1;1;3;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400004180861;6;0;1;Formado;1;1;1;1;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400004180926;4;1;0;Evadido;1;1;3;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2016;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0
575;0;0;0;0;1;1;1;0;0;0;0;400004180927;4;1;0;Evadido;1;1;1;1;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2016;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0
575;0;0;0;0;1;1;1;0;0;0;0;400004180976;6;0;1;Formado;1;1;3;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2016;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0
575;0;0;0;0;1;1;1;0;0;0;0;400010423976;6;0;1;Formado;1;1;1;1;25;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2016;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400011419166;4;1;0;Evadido;1;1;1;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2016;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400011677306;6;0;1;Formado;1;1;2;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2016;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400011678691;6;0;1;Formado;1;1;1;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2016;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400011680336;6;0;1;Formado;1;1;3;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2016;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400011680840;4;1;0;Evadido;1;1;1;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2016;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400011682039;6;0;1;Formado;1;1;2;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;2011;2016;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400014622460;4;1;0;Evadido;1;1;1;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2016;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400014622509;6;0;1;Formado;1;1;1;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2016;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400014622541;6;0;1;Formado;1;1;1;1;24;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;2012;2016;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400014624003;6;0;1;Formado;1;1;3;1;22;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2016;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400014704053;6;0;1;Formado;1;1;1;1;23;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2016;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400014704133;6;0;1;Formado;1;1;0;0;27;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2012;2016;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400015073082;6;0;1;Formado;1;1;3;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2016;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400015131723;4;1;0;Evadido;1;1;1;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2016;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400015591399;4;1;0;Evadido;1;1;3;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400015592016;6;0;1;Formado;1;1;1;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400015592661;4;1;0;Evadido;1;1;2;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400015594966;4;1;0;Evadido;1;1;1;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400015595255;4;1;0;Evadido;1;1;3;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400017660770;4;1;0;Evadido;1;1;1;1;26;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2016;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
576;0;0;0;0;1;4;0;0;0;1;0;400008771899;4;1;0;Evadido;1;1;1;1;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2016;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
576;0;0;0;0;1;4;0;0;0;1;0;400011159807;6;0;1;Formado;1;1;1;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2016;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
576;0;0;0;0;1;4;0;0;0;1;0;400015624887;4;1;0;Evadido;1;1;3;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
576;0;0;0;0;1;4;0;0;0;1;0;400016907939;4;1;0;Evadido;1;1;1;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2016;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
576;0;0;0;0;1;4;0;0;0;1;0;400018316844;4;1;0;Evadido;1;1;1;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2016;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
576;0;0;0;0;1;4;0;0;0;1;0;400018319316;4;1;0;Evadido;1;1;1;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2016;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
578;0;1;0;0;0;4;0;0;0;1;0;400005049194;4;1;0;Evadido;1;1;0;1;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2016;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
578;0;1;0;0;0;4;0;0;0;1;0;400015852304;4;1;0;Evadido;1;1;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2016;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400005629060;4;1;0;Evadido;1;1;1;1;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2016;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400005636198;6;0;1;Formado;1;1;3;0;26;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400005636674;6;0;1;Formado;1;1;1;0;29;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2012;2016;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400005641021;4;1;0;Evadido;1;1;1;1;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2016;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400005651455;6;0;1;Formado;1;1;1;0;27;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2016;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400006224706;4;1;0;Evadido;1;1;0;1;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2016;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400009942751;6;0;1;Formado;1;1;3;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2016;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400009942755;4;1;0;Evadido;1;1;2;1;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2016;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400011621662;4;1;0;Evadido;1;1;3;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2016;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400011625941;4;1;0;Evadido;1;1;3;1;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2016;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400014608879;4;1;0;Evadido;1;1;3;0;21;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2016;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400014608880;6;0;1;Formado;1;1;1;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2016;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400015405618;6;0;1;Formado;1;1;1;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400015663877;4;1;0;Evadido;1;1;3;0;21;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400015666207;4;1;0;Evadido;1;1;3;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400015671530;4;1;0;Evadido;1;1;1;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400015682054;6;0;1;Formado;1;1;3;1;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400015682276;6;0;1;Formado;1;1;3;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400015682335;6;0;1;Formado;1;1;1;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400015683341;4;1;0;Evadido;1;1;3;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2016;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400015683805;4;1;0;Evadido;1;1;1;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400017938427;4;1;0;Evadido;1;1;0;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2016;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400017942856;4;1;0;Evadido;1;1;2;1;21;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2016;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400018234857;4;1;0;Evadido;1;1;0;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2016;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400018405082;4;1;0;Evadido;1;1;0;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2016;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400018418931;4;1;0;Evadido;1;1;0;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2016;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400018419418;4;1;0;Evadido;1;1;2;1;20;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2016;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400018424232;4;1;0;Evadido;1;1;0;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2016;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400018426123;4;1;0;Evadido;1;1;0;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2016;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
580;0;1;0;0;0;4;0;0;0;1;0;400006359939;4;1;0;Evadido;1;1;3;1;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2016;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
580;0;1;0;0;0;4;0;0;0;1;0;400006359950;4;1;0;Evadido;1;1;1;1;28;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
580;0;1;0;0;0;4;0;0;0;1;0;400007923855;6;0;1;Formado;1;1;9;1;26;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2012;2016;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
580;0;1;0;0;0;4;0;0;0;1;0;400010974347;4;1;0;Evadido;1;1;4;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2016;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0
580;0;1;0;0;0;4;0;0;0;1;0;400011197970;4;1;0;Evadido;1;1;9;1;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2016;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0
580;0;1;0;0;0;4;0;0;0;1;0;400011227120;6;0;1;Formado;1;1;9;1;24;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2016;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
580;0;1;0;0;0;4;0;0;0;1;0;400012125103;6;0;1;Formado;1;1;9;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2011;2016;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0
580;0;1;0;0;0;4;0;0;0;1;0;400012516359;6;0;1;Formado;1;1;9;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2011;2016;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0
