CO_IES;CO_CATEGORIA_ADMINISTRATIVA;CO_ORGANIZACAO_ACADEMICA;TP_TURNO;CO_GRAU_ACADEMICO;CO_ALUNO;TP_SITUACAO;TP_COR_RACA;TP_SEXO;NU_ANO_NASCIMENTO;NU_MES_NASCIMENTO;NU_DIA_NASCIMENTO;IDADE;CO_NACIONALIDADE;CO_PAIS_ORIGEM;TP_DEFICIENCIA;IN_DEFICIENCIA_AUDITIVA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_INTELECTUAL;IN_DEFICIENCIA_MULTIPLA;IN_DEFICIENCIA_SURDEZ;IN_DEFICIENCIA_SURDOCEGUEIRA;IN_DEFICIENCIA_BAIXA_VISAO;IN_DEFICIENCIA_CEGUEIRA;DT_INGRESSO_CURSO;IN_ATIVIDADE_EXTRACURRICULAR;IN_RESERVA_VAGAS;IN_FINANCIAMENTO_ESTUDANTIL;IN_INGRESSO_VESTIBULAR;IN_INGRESSO_ENEM;IN_INGRESSO_OUTRO_TIPO_SELECAO;IN_INGRESSO_CONVENIO_PECG;IN_INGRESSO_OUTRA_FORMA;IN_RESERVA_ETNICO;IN_RESERVA_DEFICIENCIA;IN_RESERVA_ENSINO_PUBLICO;IN_RESERVA_RENDA_FAMILIAR;IN_RESERVA_OUTRA;IN_FIN_REEMB_FIES;IN_FIN_REEMB_ESTADUAL;IN_FIN_REEMB_MUNICIPAL;IN_FIN_REEMB_PROG_IES;IN_FIN_REEMB_ENT_EXTERNA;IN_FIN_REEMB_OUTRA;IN_FIN_NAOREEMB_PROUNI_INTEGR;IN_FIN_NAOREEMB_PROUNI_PARCIAL;IN_FIN_NAOREEMB_ESTADUAL;IN_FIN_NAOREEMB_MUNICIPAL;IN_FIN_NAOREEMB_PROG_IES;IN_FIN_NAOREEMB_ENT_EXTERNA;IN_FIN_NAOREEMB_OUTRA;IN_APOIO_SOCIAL;IN_APOIO_ALIMENTACAO;IN_APOIO_BOLSA_PERMANENCIA;IN_APOIO_BOLSA_TRABALHO;IN_APOIO_MATERIAL_DIDATICO;IN_APOIO_MORADIA;IN_APOIO_TRANSPORTE;IN_COMPLEMENTAR_ESTAGIO;IN_COMPLEMENTAR_EXTENSAO;IN_COMPLEMENTAR_MONITORIA;IN_COMPLEMENTAR_PESQUISA;IN_BOLSA_ESTAGIO;IN_BOLSA_EXTENSAO;IN_BOLSA_MONITORIA;IN_BOLSA_PESQUISA;IN_MATRICULA;IN_CONCLUINTE;IN_INGRESSO_TOTAL;IN_INGRESSO_PROCESSO_SELETIVO;IN_OUTRAS_FORMAS;ANO_INGRESSO;ANO_BASE;TEMPO;TP_ESCOLA_CONCLUSAO_ENS_MEDIO;IN_DEFICIENCIA_SUPERDOTACAO;IN_TGD_AUTISMO_INFANTIL;IN_TGD_SINDROME_ASPERGER;IN_TGD_SINDROME_RETT;IN_TGD_TRANSTOR_DESINTEGRATIVO;IN_ALUNO_PARFOR;TP_SEMESTRE_CONCLUSAO;IN_INGRESSO_AVALIACAO_SERIADA;IN_INGRESSO_TRANSF_EXOFFICIO;IN_INGRESSO_DECISAO_JUDICIAL;IN_INGRESSO_VAGA_NOVA;IN_INGRESSO_SELECAO_SIMPLIFICA;IN_INGRESSO_VAGA_REMANESC;IN_INGRESSO_VAGA_PROG_ESPECIAL;TP_SEMESTRE_REFERENCIA;IN_MOBILIDADE_ACADEMICA;CO_PAIS_DESTINO;CO_MOBILIDADE_ACADEMICA;CO_MOBILIDADE_ACADEMICA_INTERN;CO_IES_DESTINO;QT_CARGA_HORARIA_TOTAL;QT_CARGA_HORARIA_INTEG;IN_INGRESSO_EGRESSO
569;1;1;2;1;400003437329;3;3;1;1988;2;29;29;1;76;0;;;;;;;;;01/01/2010;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2010;2017;8;9;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;1080;0
569;1;1;2;1;400003458901;3;0;1;1988;1;14;29;1;76;0;;;;;;;;;01/01/2014;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;2;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;0;0
569;1;1;1;1;400004135940;2;1;2;1988;8;30;29;1;76;0;;;;;;;;;01/01/2012;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2012;2017;6;9;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;1470;0
569;1;1;2;1;400004137225;2;0;1;1990;4;10;27;1;76;0;;;;;;;;;01/01/2014;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2014;2017;4;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;2960;210;0
569;1;1;2;1;400005655888;4;0;2;1990;12;22;27;1;76;0;;;;;;;;;01/01/2009;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2009;2017;9;9;;;;;;;;0;0;0;0;0;0;0;1;;;;;;3000;780;0
569;1;1;2;1;400005656280;3;0;2;1977;11;25;40;1;76;0;;;;;;;;;01/01/2010;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2010;2017;8;9;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;750;0
569;1;1;2;1;400005789606;3;0;2;1990;2;14;27;1;76;0;;;;;;;;;01/07/2014;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;2;;;;;;;;0;1;0;0;0;0;0;2;;;;;;2960;2870;0
569;1;1;2;1;400007322830;4;3;1;1986;11;4;31;1;76;0;;;;;;;;;01/01/2017;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;1;;;2017;2017;1;2;;;;;;;;0;0;0;1;0;0;0;1;;;;;;3000;0;0
569;1;1;1;1;400008443249;6;3;2;1978;3;15;39;1;76;0;;;;;;;;;01/01/2011;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;1;0;;;2011;2017;7;9;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;2960;2960;0
569;1;1;2;1;400008452994;2;1;2;1972;7;24;45;1;76;0;;;;;;;;;01/01/2016;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2016;2017;2;2;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3000;1320;0
569;1;1;2;1;400008453182;2;3;2;1978;10;20;39;1;76;0;;;;;;;;;01/01/2017;0;1;;0;1;;0;;0;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;1;;;2017;2017;1;1;;;;;;;;0;0;0;1;0;0;0;2;0;;;;;3000;420;0
569;1;1;2;1;400008453660;3;3;1;1988;1;27;29;1;76;0;;;;;;;;;01/07/2011;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2011;2017;7;9;;;;;;;;0;0;0;0;0;1;0;2;;;;;;2960;0;0
569;1;1;2;1;400008457999;3;0;2;1958;7;3;59;1;76;0;;;;;;;;;01/01/2010;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2010;2017;8;9;;;;;;;;0;0;0;0;0;1;0;2;;;;;;2960;0;0
569;1;1;2;1;400008477868;3;0;2;1979;5;15;38;1;76;0;;;;;;;;;01/01/2009;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2009;2017;9;9;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;510;0
569;1;1;2;1;400008481225;3;2;1;1991;11;3;26;1;76;0;;;;;;;;;01/01/2009;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2009;2017;9;9;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;330;0
569;1;1;2;1;400008481232;3;3;2;1988;11;11;29;1;76;0;;;;;;;;;01/01/2009;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2009;2017;9;9;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;1230;0
569;1;1;2;1;400008481239;6;3;1;1980;3;18;37;1;76;0;;;;;;;;;01/01/2009;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;1;0;;;2009;2017;9;9;;;;;;;;0;0;0;0;0;0;0;1;0;;;;;2960;2960;0
569;1;1;2;1;400008481242;3;4;2;1984;5;9;33;1;76;0;;;;;;;;;01/01/2009;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2009;2017;9;9;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;1770;0
569;1;1;2;1;400008481246;3;1;1;1985;6;26;32;1;76;0;;;;;;;;;01/01/2009;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2009;2017;9;9;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;1410;0
569;1;1;2;1;400008481273;3;3;2;1979;7;29;38;1;76;0;;;;;;;;;01/01/2017;0;1;;0;1;;0;;0;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;1;;;2017;2017;1;1;;;;;;;;0;0;0;1;0;0;0;2;;;;;;3000;1650;0
569;1;1;2;1;400008481396;6;1;2;1972;5;28;45;1;76;0;;;;;;;;;01/01/2009;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;1;0;;;2009;2017;9;9;;;;;;;;0;0;0;0;0;1;0;1;0;;;;;2960;2960;0
569;1;1;2;1;400008481397;3;0;2;1955;10;14;62;1;76;0;;;;;;;;;01/01/2009;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2009;2017;9;9;;;;;;;;0;0;0;0;0;1;0;2;;;;;;2960;1380;0
569;1;1;2;1;400008972653;3;3;2;1984;9;22;33;1;76;0;;;;;;;;;01/01/2014;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;2;;;;;;;;0;0;0;0;0;1;0;2;;;;;;2960;0;0
569;1;1;1;1;400009334291;3;0;2;1990;1;20;27;1;76;0;;;;;;;;;01/01/2011;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2011;2017;7;9;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;720;0
569;1;1;2;1;400009767653;2;1;2;1990;9;16;27;1;76;0;;;;;;;;;01/01/2017;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;1;;;2017;2017;1;2;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3000;360;0
569;1;1;2;1;400009878888;3;3;2;1992;8;18;25;1;76;0;;;;;;;;;01/01/2016;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2016;2017;2;2;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3000;0;0
569;1;1;2;1;400010238261;3;3;2;1986;12;30;31;1;76;0;;;;;;;;;01/01/2014;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;2;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;330;0
569;1;1;2;1;400010823014;6;3;1;1990;11;30;27;1;76;0;;;;;;;;;01/01/2010;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;1;0;;;2010;2017;8;9;;;;;;;;0;0;0;0;0;0;0;1;0;;;;;2960;2960;0
569;1;1;2;1;400011010601;2;1;2;1991;11;18;26;1;76;0;;;;;;;;;01/01/2014;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2014;2017;4;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;2960;1500;0
569;1;1;2;1;400011031164;3;1;1;1991;11;6;26;1;76;0;;;;;;;;;01/01/2010;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2010;2017;8;9;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;60;0
569;1;1;2;1;400011031165;2;3;2;1984;6;7;33;1;76;0;;;;;;;;;01/01/2010;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2010;2017;8;9;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;2960;2400;0
569;1;1;2;1;400011031167;2;3;2;1987;12;16;30;1;76;0;;;;;;;;;01/01/2010;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2010;2017;8;9;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;2370;0
569;1;1;2;1;400011031178;3;3;1;1990;11;17;27;1;76;0;;;;;;;;;01/01/2010;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2010;2017;8;9;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;608;0
569;1;1;1;1;400011031180;6;0;2;1974;4;23;43;1;76;0;;;;;;;;;01/01/2010;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;1;0;;;2010;2017;8;2;;;;;;;;0;0;0;0;0;0;0;1;0;;;;;2960;2960;0
569;1;1;2;1;400011031186;3;3;1;1969;7;19;48;1;76;0;;;;;;;;;01/01/2010;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2010;2017;8;9;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;660;0
569;1;1;2;1;400011031187;3;1;2;1992;1;7;25;1;76;0;;;;;;;;;01/01/2010;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2010;2017;8;9;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;270;0
569;1;1;2;1;400011031188;6;3;2;1990;12;3;27;1;76;0;;;;;;;;;01/01/2010;1;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;0;1;;;;1;1;1;0;;;2010;2017;8;9;;;;;;;;0;0;0;0;0;0;0;1;0;;;;;2960;2960;0
569;1;1;2;1;400011031190;3;0;2;1976;1;12;41;1;76;0;;;;;;;;;01/01/2010;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2010;2017;8;9;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;270;0
569;1;1;1;1;400011221345;2;3;2;1990;1;13;27;1;76;0;;;;;;;;;01/01/2012;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2012;2017;6;9;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;2960;2900;0
569;1;1;2;1;400011688520;2;3;1;1988;3;17;29;1;76;0;;;;;;;;;01/01/2016;1;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;0;1;;;;1;1;0;0;;;2016;2017;2;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;1230;0
569;1;1;2;1;400011703444;3;4;1;1993;11;18;24;1;76;0;;;;;;;;;01/01/2015;0;1;;0;1;;0;;0;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;0;0
569;1;1;2;1;400012190754;3;0;1;1970;12;28;47;1;76;1;0;1;0;0;0;0;0;0;01/01/2014;0;1;;0;1;;0;;0;1;0;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;2;0;0;0;0;0;;;0;0;0;0;0;0;0;2;;;;;;2960;0;0
569;1;1;2;1;400012600693;2;3;1;1990;11;4;27;1;76;0;;;;;;;;;01/01/2013;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2013;2017;5;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;690;0
569;1;1;1;1;400012680538;3;3;2;1971;12;13;46;1;76;0;;;;;;;;;01/01/2012;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2012;2017;6;9;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;0;0
569;1;1;1;1;400012776119;6;3;1;1978;11;3;39;1;76;0;;;;;;;;;01/01/2011;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;1;0;;;2011;2017;7;9;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;2960;2960;0
569;1;1;2;1;400012851897;2;3;2;1990;1;23;27;1;76;0;;;;;;;;;01/01/2014;0;1;;0;1;;0;;0;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;810;0
569;1;1;2;1;400012853798;3;3;2;1989;3;31;28;1;76;0;;;;;;;;;01/01/2013;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2013;2017;5;2;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;780;0
569;1;1;2;1;400012868805;3;0;1;1992;12;29;25;1;76;0;;;;;;;;;01/01/2011;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2011;2017;7;9;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;690;0
569;1;1;2;1;400012868884;3;3;2;1991;10;16;26;1;76;0;;;;;;;;;01/01/2013;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2013;2017;5;2;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;0;0
569;1;1;2;1;400012870143;6;3;1;1981;7;25;36;1;76;0;;;;;;;;;01/01/2011;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;1;0;;;2011;2017;7;9;;;;;;;;0;0;0;0;0;0;0;1;0;;;;;2960;2960;0
569;1;1;2;1;400012870151;6;4;2;1991;4;5;26;1;76;0;;;;;;;;;01/01/2011;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;1;0;;;2011;2017;7;9;;;;;;;;0;0;0;0;0;0;0;1;0;;;;;2960;2960;0
569;1;1;2;1;400012878672;6;1;2;1964;11;24;53;1;76;0;;;;;;;;;01/01/2011;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;1;0;;;2011;2017;7;9;;;;;;;;0;0;0;0;0;0;0;1;0;;;;;2960;2960;0
569;1;1;2;1;400012878726;2;0;2;1971;9;17;46;1;76;0;;;;;;;;;01/01/2011;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2011;2017;7;9;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;2960;1080;0
569;1;1;2;1;400012885503;6;3;1;1992;9;29;25;1;76;0;;;;;;;;;01/01/2011;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;1;0;;;2011;2017;7;9;;;;;;;;0;0;0;0;0;0;0;1;0;;;;;2960;2960;0
569;1;1;2;1;400012888109;3;3;1;1989;3;15;28;1;76;0;;;;;;;;;01/01/2011;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2011;2017;7;9;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;1440;0
569;1;1;2;1;400012888242;3;2;1;1989;3;24;28;1;76;0;;;;;;;;;01/01/2011;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2011;2017;7;9;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;450;0
569;1;1;2;1;400012888313;3;0;2;1986;8;9;31;1;76;0;;;;;;;;;01/01/2011;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2011;2017;7;9;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;540;0
569;1;1;1;1;400012903840;2;3;1;1989;5;16;28;1;76;0;;;;;;;;;01/01/2011;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;1;0;1;0;0;0;0;;;;;;;;;1;0;0;;;2011;2017;7;9;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;2960;1920;0
569;1;1;1;1;400012904462;4;1;2;1989;4;5;28;1;76;0;;;;;;;;;01/01/2011;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2011;2017;7;9;;;;;;;;0;0;0;0;0;0;0;1;;;;;;2960;960;0
569;1;1;1;1;400012904865;4;3;1;1989;2;27;28;1;76;0;;;;;;;;;01/01/2011;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2011;2017;7;9;;;;;;;;0;0;0;0;0;0;0;1;;;;;;2960;1088;0
569;1;1;1;1;400012904931;3;1;2;1990;9;1;27;1;76;0;;;;;;;;;01/01/2011;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2011;2017;7;9;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;1020;0
569;1;1;1;1;400012905089;2;3;1;1982;1;3;35;1;76;0;;;;;;;;;01/01/2011;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2011;2017;7;9;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;570;0
569;1;1;1;1;400012905286;3;5;1;1991;4;14;26;1;76;0;;;;;;;;;01/01/2011;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2011;2017;7;9;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;1020;0
569;1;1;2;1;400013054836;3;0;1;1988;9;8;29;1;76;0;;;;;;;;;01/01/2014;0;1;;0;1;;0;;0;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3000;450;0
569;1;1;2;1;400013055224;2;3;2;1972;8;26;45;1;76;0;;;;;;;;;01/01/2014;0;1;;0;1;;0;;0;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;780;0
569;1;1;2;1;400013060618;2;1;2;1990;7;13;27;1;76;1;0;1;0;0;0;0;0;0;01/01/2015;0;1;;0;1;;0;;0;1;0;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;2;0;0;0;0;0;;;0;0;0;0;0;0;0;2;0;;;;;3000;690;0
569;1;1;2;1;400013225554;2;3;1;1985;5;15;32;1;76;0;;;;;;;;;01/01/2015;0;1;;0;1;;0;;0;0;0;1;0;;;;;;;;;;;;;;1;0;0;0;1;0;0;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;2070;0
569;1;1;2;1;400013440208;2;3;2;1993;9;22;24;1;76;0;;;;;;;;;01/01/2016;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2016;2017;2;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;870;0
569;1;1;2;1;400013453374;2;4;2;1993;9;21;24;1;76;0;;;;;;;;;01/01/2016;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2016;2017;2;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;990;0
569;1;1;2;1;400013474999;3;1;2;1984;11;15;33;1;76;0;;;;;;;;;01/01/2013;0;1;;1;0;;0;;0;0;0;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2013;2017;5;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;60;0
569;1;1;2;1;400013771944;2;3;2;1993;12;13;24;1;76;0;;;;;;;;;01/01/2015;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;840;0
569;1;1;2;1;400014624796;3;3;2;1989;10;11;28;1;76;0;;;;;;;;;01/01/2014;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;2;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;0;0
569;1;1;1;1;400014694483;2;3;1;1994;7;23;23;1;76;0;;;;;;;;;01/01/2012;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2012;2017;6;9;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;2960;2900;0
569;1;1;2;1;400015127455;3;0;2;1990;11;10;27;1;76;0;;;;;;;;;01/01/2013;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2013;2017;5;2;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;0;0
569;1;1;2;1;400015127812;4;3;2;1990;8;14;27;1;76;0;;;;;;;;;01/01/2014;0;1;;0;1;;0;;0;0;0;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;0;0;1;;;;;;2960;0;0
569;1;1;1;1;400015239200;2;1;2;1992;3;23;25;1;76;0;;;;;;;;;01/01/2012;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2012;2017;6;9;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;2960;2220;0
569;1;1;1;1;400015239244;2;0;2;1993;3;22;24;1;76;0;;;;;;;;;01/01/2012;1;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;1;0;0;0;1;;;;1;0;0;;;2012;2017;6;9;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;2130;0
569;1;1;1;1;400015239774;3;1;2;1995;1;16;22;1;76;0;;;;;;;;;01/01/2012;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2012;2017;6;9;;;;;;;;0;0;0;0;0;0;0;2;;;;;;2960;120;0
569;1;1;1;1;400015239806;6;3;2;1991;6;4;26;1;76;0;;;;;;;;;01/01/2012;1;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;0;1;;;;1;1;1;0;;;2012;2017;6;9;;;;;;;;0;0;0;0;0;0;0;1;0;;;;;2960;2960;0
