CO_IES	NO	NE	CO	SUL	SE	CO_TURNO_MATUTINO	CO_TURNO_VESPERTINO	CO_TURNO_NOTURNO	CO_TURNO_INTEGRAL	CO_TURNO_N_INF	CO_COR_RACA_ALUNO	IN_SEXO_ALUNO	NU_IDADE_ALUNO	IN_ALUNO_DEFICIENCIA	IN_DEF_AUDITIVA	IN_DEF_FISICA	IN_DEF_MENTAL	IN_DEF_MULTIPLA	IN_SURDEZ	IN_SURDOCEGUEIRA	IN_BAIXA_VISAO	IN_CEGUEIRA	IN_ATIVIDADE_COMPLEMENTAR	IN_RESERVA_VAGAS	IN_ING_CONVENIO_PECG	IN_RESERVA_ETNICO	IN_RESERVA_DEFICIENCIA	IN_RESERVA_ENSINO_PUBLICO	IN_RESERVA_RENDA_FAMILIAR	IN_RESERVA_OUTROS	IN_APOIO_SOCIAL	IN_APOIO_ALIMENTACAO	IN_APOIO_BOLSA_PERMANENCIA	IN_APOIO_BOLSA_TRABALHO	IN_APOIO_MATERIAL_DIDATICO	IN_APOIO_MORADIA	IN_APOIO_TRANSPORTE	IN_ATIV_ESTAG_N_OBRIG_NAO_REM	IN_ATIV_EXTENSAO_NAO_REM	IN_ATIV_MONITORIA_NAO_REM	IN_ATIV_PESQUISA_NAO_REM	IN_ATIV_ESTAG_N_OBRIG_REM	IN_ATIV_EXTENSAO_REM	IN_ATIV_MONITORIA_REM	IN_ATIV_PESQUISA_REM	ANO_INGRESSO	TEMPO	NO_EVENTO
54	0	0	0	0	1	0	0	0	1	0	1	0	22	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	2013	4	Evadido
54	0	0	0	0	1	0	0	0	1	0	1	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2013	4	Evadido
54	0	0	0	0	1	0	0	0	1	0	1	1	20	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
54	0	0	0	0	1	0	0	0	1	0	1	1	22	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
54	0	0	0	0	1	0	0	0	1	0	1	1	20	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
54	0	0	0	0	1	0	0	0	1	0	3	0	20	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	2014	3	Evadido
54	0	0	0	0	1	0	0	0	1	0	1	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
55	0	0	0	0	1	1	0	0	0	0	4	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	7	Formado
55	0	0	0	0	1	1	0	0	0	0	1	1	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
55	0	0	0	0	1	1	0	0	0	0	1	1	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012	5	Formado
55	0	0	0	0	1	1	0	0	0	0	1	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012	5	Evadido
55	0	0	0	0	1	1	0	0	0	0	1	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2011	6	Evadido
55	0	0	0	0	1	1	0	0	0	0	1	1	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	7	Formado
55	0	0	0	0	1	1	0	0	0	0	1	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
55	0	0	0	0	1	1	0	0	0	0	3	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012	5	Evadido
55	0	0	0	0	1	1	0	0	0	0	4	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2011	6	Formado
55	0	0	0	0	1	1	0	0	0	0	1	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2011	6	Formado
55	0	0	0	0	1	1	0	0	0	0	1	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2011	6	Formado
55	0	0	0	0	1	1	0	0	0	0	1	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2011	6	Formado
55	0	0	0	0	1	1	0	0	0	0	1	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2011	6	Formado
55	0	0	0	0	1	1	0	0	0	0	1	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2013	4	Evadido
55	0	0	0	0	1	1	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012	5	Formado
55	0	0	0	0	1	1	0	0	0	0	3	1	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
55	0	0	0	0	1	1	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2013	4	Formado
55	0	0	0	0	1	1	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012	5	Formado
55	0	0	0	0	1	1	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012	5	Formado
55	0	0	0	0	1	1	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012	5	Formado
55	0	0	0	0	1	1	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012	5	Formado
55	0	0	0	0	1	1	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012	5	Formado
55	0	0	0	0	1	1	0	0	0	0	2	1	21	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2014	3	Evadido
55	0	0	0	0	1	1	0	0	0	0	0	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2013	4	Formado
55	0	0	0	0	1	1	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2013	4	Formado
55	0	0	0	0	1	1	0	0	0	0	0	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2013	4	Formado
55	0	0	0	0	1	1	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2013	4	Formado
55	0	0	0	0	1	1	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
55	0	0	0	0	1	1	0	0	0	0	1	1	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
55	0	0	0	0	1	1	0	0	0	0	1	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
55	0	0	0	0	1	1	0	0	0	0	1	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
55	0	0	0	0	1	0	0	1	0	0	1	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2013	4	Formado
55	0	0	0	0	1	0	0	1	0	0	1	1	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
55	0	0	0	0	1	0	0	1	0	0	3	1	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	8	Evadido
55	0	0	0	0	1	0	0	1	0	0	1	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2009	8	Formado
55	0	0	0	0	1	0	0	1	0	0	3	1	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
55	0	0	0	0	1	0	0	1	0	0	1	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2013	4	Evadido
55	0	0	0	0	1	0	0	1	0	0	1	1	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
55	0	0	0	0	1	0	0	1	0	0	1	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	7	Formado
55	0	0	0	0	1	0	0	1	0	0	1	1	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	7	Formado
55	0	0	0	0	1	0	0	1	0	0	1	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2010	7	Formado
55	0	0	0	0	1	0	0	1	0	0	1	1	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	7	Formado
55	0	0	0	0	1	0	0	1	0	0	4	1	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2011	6	Formado
55	0	0	0	0	1	0	0	1	0	0	1	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2011	6	Formado
55	0	0	0	0	1	0	0	1	0	0	1	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2011	6	Formado
55	0	0	0	0	1	0	0	1	0	0	1	1	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2011	6	Formado
55	0	0	0	0	1	0	0	1	0	0	1	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012	5	Formado
55	0	0	0	0	1	0	0	1	0	0	1	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
55	0	0	0	0	1	0	0	1	0	0	1	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012	5	Formado
55	0	0	0	0	1	0	0	1	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012	5	Evadido
55	0	0	0	0	1	0	0	1	0	0	0	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2012	5	Formado
55	0	0	0	0	1	0	0	1	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012	5	Evadido
55	0	0	0	0	1	0	0	1	0	0	0	0	22	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2012	5	Evadido
55	0	0	0	0	1	0	0	1	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2013	4	Evadido
55	0	0	0	0	1	0	0	1	0	0	1	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2013	4	Evadido
55	0	0	0	0	1	0	0	1	0	0	1	1	20	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2014	3	Evadido
55	0	0	0	0	1	0	0	1	0	0	1	1	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2013	4	Evadido
56	0	0	0	0	1	1	0	0	0	0	1	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	8	Evadido
56	0	0	0	0	1	1	0	0	0	0	1	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	7	Formado
56	0	0	0	0	1	1	0	0	0	0	1	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2011	6	Formado
56	0	0	0	0	1	1	0	0	0	0	3	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
56	0	0	0	0	1	1	0	0	0	0	1	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012	5	Formado
56	0	0	0	0	1	1	0	0	0	0	3	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2013	4	Evadido
56	0	0	0	0	1	1	0	0	0	0	1	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2013	4	Formado
56	0	0	0	0	1	1	0	0	0	0	1	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
56	0	0	0	0	1	1	0	0	0	0	1	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
56	0	0	0	0	1	1	0	0	0	0	1	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
56	0	0	0	0	1	1	0	0	0	0	1	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
57	0	0	0	1	0	0	0	1	0	0	1	1	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2011	6	Formado
57	0	0	0	1	0	0	0	1	0	0	1	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	8	Evadido
57	0	0	0	1	0	0	0	1	0	0	1	0	25	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2013	4	Formado
57	0	0	0	1	0	0	0	1	0	0	1	1	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2011	6	Formado
57	0	0	0	1	0	0	0	1	0	0	1	1	22	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2012	5	Formado
57	0	0	0	1	0	0	0	1	0	0	3	1	21	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2013	4	Formado
57	0	0	0	1	0	0	0	1	0	0	1	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2013	4	Evadido
57	0	0	0	1	0	0	0	1	0	0	1	0	21	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2013	4	Formado
57	0	0	0	1	0	0	0	1	0	0	1	0	34	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2013	4	Evadido
57	0	0	0	1	0	0	0	1	0	0	1	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
57	0	0	0	1	0	0	0	1	0	0	1	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
57	0	0	0	1	0	0	0	1	0	0	1	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
254	0	0	0	0	1	0	0	1	0	0	3	1	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2011	6	Evadido
547	0	0	0	0	1	0	0	1	0	0	1	0	27	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2013	4	Evadido
547	0	0	0	0	1	0	0	1	0	0	0	1	28	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	8	Formado
547	0	0	0	0	1	1	0	0	0	0	9	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	8	Formado
547	0	0	0	0	1	1	0	0	0	0	0	0	27	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	8	Evadido
547	0	0	0	0	1	0	0	1	0	0	9	0	34	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	8	Evadido
547	0	0	0	0	1	0	0	1	0	0	9	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	8	Formado
547	0	0	0	0	1	0	0	1	0	0	9	1	27	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	8	Formado
547	0	0	0	0	1	0	0	1	0	0	9	0	27	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	8	Evadido
547	0	0	0	0	1	0	0	1	0	0	0	0	31	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2012	5	Formado
547	0	0	0	0	1	1	0	0	0	0	9	1	24	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	7	Formado
547	0	0	0	0	1	0	0	1	0	0	9	1	28	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	7	Evadido
547	0	0	0	0	1	1	0	0	0	0	9	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2011	6	Formado
547	0	0	0	0	1	0	0	1	0	0	9	1	32	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2011	6	Evadido
547	0	0	0	0	1	0	0	1	0	0	9	0	25	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2011	6	Formado
547	0	0	0	0	1	1	0	0	0	0	9	1	24	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2011	6	Evadido
547	0	0	0	0	1	0	0	1	0	0	9	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2011	6	Formado
547	0	0	0	0	1	0	0	1	0	0	0	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2011	6	Formado
547	0	0	0	0	1	1	0	0	0	0	9	0	25	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2011	6	Formado
547	0	0	0	0	1	1	0	0	0	0	9	0	24	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2011	6	Formado
547	0	0	0	0	1	1	0	0	0	0	9	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2011	6	Formado
547	0	0	0	0	1	0	0	1	0	0	9	1	57	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2012	5	Formado
547	0	0	0	0	1	0	0	1	0	0	9	1	29	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2012	5	Evadido
547	0	0	0	0	1	1	0	0	0	0	9	1	39	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2013	4	Evadido
547	0	0	0	0	1	0	0	1	0	0	3	1	24	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
547	0	0	0	0	1	1	0	0	0	0	1	1	20	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
550	0	1	0	0	0	0	0	1	0	0	3	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
550	0	1	0	0	0	1	0	0	0	0	1	1	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2011	6	Evadido
550	0	1	0	0	0	1	0	0	0	0	3	1	25	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
550	0	1	0	0	0	0	0	1	0	0	3	1	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
550	0	1	0	0	0	0	0	1	0	0	0	1	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
550	0	1	0	0	0	1	0	0	0	0	9	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012	5	Evadido
550	0	1	0	0	0	0	0	1	0	0	5	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2013	4	Evadido
550	0	1	0	0	0	0	0	1	0	0	1	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012	5	Evadido
550	0	1	0	0	0	0	0	1	0	0	2	1	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
550	0	1	0	0	0	0	0	1	0	0	2	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
550	0	1	0	0	0	0	0	1	0	0	1	1	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
550	0	1	0	0	0	1	0	0	0	0	1	1	29	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	7	Evadido
550	0	1	0	0	0	0	0	1	0	0	1	1	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	7	Evadido
550	0	1	0	0	0	0	0	1	0	0	3	1	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	7	Evadido
550	0	1	0	0	0	0	0	1	0	0	3	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	7	Evadido
550	0	1	0	0	0	0	0	1	0	0	1	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2013	4	Evadido
550	0	1	0	0	0	0	0	1	0	0	1	1	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	3	Evadido
